date,division,index
2020-03-01,09,112.3
2020-03-01,06,124.0
2020-03-01,02,168.0
2020-03-01,05,117.0
2020-03-01,07,104.0
2020-03-01,04,122.6
2020-03-01,13,115.1
2020-04-01,01,133.9
2020-04-01,10,120.8
2020-04-01,13,114.9
2020-04-01,06,124.0
2020-04-01,04,118.0
2020-04-01,overall,117.6
2020-04-01,12,109.9
2020-04-01,07,90.0
2020-04-01,09,112.3
2020-04-01,11,132.5
2020-04-01,03,93.6
2020-04-01,02,168.0
2020-04-01,05,116.5
2020-04-01,08,97.5
2020-05-01,02,168.1
2020-05-01,10,120.7
2020-05-01,08,97.5
2020-05-01,13,115.5
2020-05-01,05,116.3
2020-05-01,04,117.9
2020-05-01,12,109.9
2020-05-01,03,93.6
2020-05-01,06,124.0
2020-05-01,11,132.6
2020-05-01,09,112.3
2020-05-01,01,134.3
2020-05-01,07,90.9
2020-05-01,overall,117.9
2020-06-01,overall,119.1
2020-06-01,07,98.0
2020-06-01,01,134.9
2020-06-01,10,120.5
2020-06-01,05,116.4
2020-06-01,11,132.1
2020-06-01,13,116.0
2020-06-01,12,109.9
2020-06-01,02,168.2
2020-06-01,04,117.9
2020-06-01,06,124.1
2020-06-01,03,93.5
2020-06-01,08,97.5
2020-06-01,09,112.3
2020-07-01,09,112.3
2020-07-01,12,109.9
2020-07-01,11,132.0
2020-07-01,04,117.9
2020-07-01,08,97.5
2020-07-01,01,135.0
2020-07-01,13,116.3
2020-07-01,overall,119.9
2020-07-01,10,121.0
2020-07-01,02,168.4
2020-07-01,06,124.2
2020-07-01,07,102.8
2020-07-01,05,116.7
2020-07-01,03,93.5
2020-08-01,10,121.0
2020-08-01,overall,120.1
2020-08-01,08,97.5
2020-08-01,04,118.1
2020-08-01,09,112.2
2020-08-01,12,109.9
2020-08-01,07,103.2
2020-08-01,11,132.1
2020-08-01,01,135.2
2020-08-01,03,93.5
2020-08-01,02,168.5
2020-08-01,06,124.3
2020-08-01,05,116.7
2020-08-01,13,117.1
2020-09-01,02,168.7
2020-09-01,10,121.1
2020-09-01,12,109.9
2020-09-01,04,118.1
2020-09-01,08,97.5
2020-09-01,13,117.1
2020-09-01,09,112.3
2020-09-01,07,103.2
2020-09-01,01,135.1
2020-09-01,11,132.3
2020-09-01,overall,120.1
2020-09-01,06,124.3
2020-09-01,03,93.5
2020-09-01,05,116.8
2020-10-01,06,124.4
2020-10-01,03,93.4
2020-10-01,10,121.1
2020-10-01,05,116.8
2020-10-01,01,135.3
2020-10-01,12,109.9
2020-10-01,07,103.1
2020-10-01,11,132.3
2020-10-01,02,168.7
2020-10-01,04,118.1
2020-10-01,13,117.0
2020-10-01,09,112.4
2020-10-01,08,97.5
2020-10-01,overall,120.2
2020-11-01,07,102.1
2020-11-01,09,112.4
2020-11-01,02,168.8
2020-11-01,04,118.2
2020-11-01,overall,120.0
2020-11-01,01,135.1
2020-11-01,03,93.4
2020-11-01,13,116.9
2020-11-01,08,97.5
2020-11-01,06,124.4
2020-11-01,10,121.0
2020-11-01,05,116.7
2020-11-01,11,132.3
2020-11-01,12,109.9
2020-12-01,06,124.4
2020-12-01,11,132.3
2020-12-01,02,168.8
2020-12-01,07,105.2
2020-12-01,10,121.0
2020-12-01,05,116.8
2020-12-01,13,116.7
2020-12-01,04,118.2
2020-12-01,12,109.9
2020-12-01,08,97.5
2020-12-01,09,112.4
2020-12-01,overall,120.6
2020-12-01,01,135.8
2020-12-01,03,93.4
2021-01-01,01,136.1
2021-01-01,09,112.5
2021-01-01,overall,122.1
2021-01-01,12,109.9
2021-01-01,08,97.5
2021-01-01,13,116.8
2021-01-01,07,109.1
2021-01-01,03,93.3
2021-01-01,04,121.3
2021-01-01,02,168.9
2021-01-01,05,117.1
2021-01-01,11,132.5
2021-01-01,10,121.0
2021-01-01,06,124.4
2021-02-01,overall,122.5
2021-02-01,06,124.5
2021-02-01,08,97.5
2021-02-01,10,121.0
2021-02-01,13,116.4
2021-02-01,02,168.9
2021-02-01,04,121.6
2021-02-01,05,117.3
2021-02-01,01,136.1
2021-02-01,03,93.3
2021-02-01,09,112.5
2021-02-01,11,132.4
2021-02-01,07,111.6
2021-02-01,12,109.9
2021-03-01,07,114.2
2021-03-01,overall,122.9
2021-03-01,11,132.5
2021-03-01,12,109.9
2021-03-01,02,169.0
2021-03-01,09,112.9
2021-03-01,13,116.2
2021-03-01,01,136.1
2021-03-01,08,97.5
2021-03-01,03,93.3
2021-03-01,05,118.0
2021-03-01,06,124.6
2021-03-01,04,121.6
2021-03-01,10,120.9
2021-04-01,overall,123.1
2021-04-01,02,169.1
2021-04-01,05,118.4
2021-04-01,11,132.7
2021-04-01,08,97.5
2021-04-01,13,116.3
2021-04-01,10,121.1
2021-04-01,09,113.1
2021-04-01,01,136.5
2021-04-01,07,114.3
2021-04-01,06,124.6
2021-04-01,04,121.7
2021-04-01,03,93.2
2021-04-01,12,109.9
2021-05-01,overall,123.1
2021-05-01,07,114.5
2021-05-01,01,136.3
2021-05-01,02,169.2
2021-05-01,10,121.1
2021-05-01,06,124.7
2021-05-01,08,97.5
2021-05-01,12,109.9
2021-05-01,05,118.7
2021-05-01,13,116.3
2021-05-01,09,113.0
2021-05-01,03,93.1
2021-05-01,04,121.7
2021-05-01,11,132.8
2021-06-01,09,113.0
2021-06-01,06,124.7
2021-06-01,05,118.7
2021-06-01,13,116.4
2021-06-01,07,114.3
2021-06-01,12,109.9
2021-06-01,04,121.7
2021-06-01,03,93.1
2021-06-01,08,97.5
2021-06-01,02,169.3
2021-06-01,10,121.1
2021-06-01,overall,123.2
2021-06-01,01,136.7
2021-06-01,11,132.8
2021-07-01,03,93.1
2021-07-01,06,124.7
2021-07-01,02,169.2
2021-07-01,overall,122.5
2021-07-01,08,97.5
2021-07-01,09,113.0
2021-07-01,01,136.7
2021-07-01,12,109.9
2021-07-01,10,121.1
2021-07-01,07,114.7
2021-07-01,11,132.9
2021-07-01,05,118.7
2021-07-01,13,116.4
2021-07-01,04,118.7
2021-08-01,12,109.9
2021-08-01,04,118.8
2021-08-01,07,114.6
2021-08-01,08,97.5
2021-08-01,09,113.0
2021-08-01,02,169.2
2021-08-01,11,132.9
2021-08-01,03,93.1
2021-08-01,01,136.8
2021-08-01,06,124.7
2021-08-01,overall,122.5
2021-08-01,10,121.0
2021-08-01,05,118.7
2021-08-01,13,116.4
2021-09-01,07,114.6
2021-09-01,04,118.9
2021-09-01,11,132.7
2021-09-01,overall,122.8
2021-09-01,13,116.5
2021-09-01,10,121.0
2021-09-01,05,118.8
2021-09-01,08,97.5
2021-09-01,03,93.0
2021-09-01,06,124.7
2021-09-01,02,169.3
2021-09-01,09,113.0
2021-09-01,01,137.6
2021-09-01,12,109.9
2021-10-01,01,137.9
2021-10-01,07,114.8
2021-10-01,11,133.1
2021-10-01,overall,123.7
2021-10-01,10,121.0
2021-10-01,05,119.3
2021-10-01,08,97.5
2021-10-01,03,93.0
2021-10-01,12,109.9
2021-10-01,02,169.2
2021-10-01,04,121.9
2021-10-01,09,112.6
2021-10-01,06,124.7
2021-10-01,13,116.8
2021-11-01,07,115.1
2021-11-01,11,133.5
2021-11-01,06,124.7
2021-11-01,08,97.5
2021-11-01,overall,124.0
2021-11-01,04,122.2
2021-11-01,12,109.9
2021-11-01,03,93.0
2021-11-01,10,121.1
2021-11-01,05,119.7
2021-11-01,02,169.3
2021-11-01,13,117.0
2021-11-01,01,138.7
2021-11-01,09,112.6
2021-12-01,03,93.0
2021-12-01,09,112.9
2021-12-01,08,97.5
2021-12-01,11,134.0
2021-12-01,12,109.9
2021-12-01,05,120.0
2021-12-01,13,117.2
2021-12-01,overall,124.5
2021-12-01,01,140.1
2021-12-01,10,121.2
2021-12-01,06,124.7
2021-12-01,02,169.3
2021-12-01,04,122.2
2021-12-01,07,115.2
2022-01-01,10,121.8
2022-01-01,12,109.9
2022-01-01,13,117.5
2022-01-01,07,115.7
2022-01-01,09,113.8
2022-01-01,overall,124.9
2022-01-01,05,120.7
2022-01-01,02,169.5
2022-01-01,08,97.5
2022-01-01,06,124.8
2022-01-01,01,141.0
2022-01-01,04,122.2
2022-01-01,11,135.3
2022-01-01,03,93.0
2022-02-01,04,122.6
2022-02-01,13,117.7
2022-02-01,overall,125.2
2022-02-01,12,109.9
2022-02-01,01,141.2
2022-02-01,10,121.9
2022-02-01,09,114.3
2022-02-01,07,115.9
2022-02-01,02,169.5
2022-02-01,05,121.0
2022-02-01,11,135.8
2022-02-01,08,97.5
2022-02-01,06,125.1
2022-02-01,03,93.1
2022-03-01,08,97.5
2022-03-01,06,124.8
2022-03-01,12,109.9
2022-03-01,02,169.8
2022-03-01,11,136.4
2022-03-01,04,122.7
2022-03-01,overall,125.6
2022-03-01,09,114.1
2022-03-01,07,117.2
2022-03-01,01,141.6
2022-03-01,13,118.4
2022-03-01,10,122.0
2022-03-01,05,121.5
2022-03-01,03,93.0
2022-04-01,05,121.6
2022-04-01,11,136.9
2022-04-01,01,142.1
2022-04-01,02,169.9
2022-04-01,10,122.3
2022-04-01,03,93.0
2022-04-01,overall,125.9
2022-04-01,13,118.4
2022-04-01,04,122.7
2022-04-01,09,114.6
2022-04-01,07,117.7
2022-04-01,06,124.9
2022-04-01,08,97.5
2022-04-01,12,109.9
2022-05-01,07,119.0
2022-05-01,11,137.7
2022-05-01,03,93.1
2022-05-01,overall,126.6
2022-05-01,06,125.2
2022-05-01,08,97.5
2022-05-01,13,118.5
2022-05-01,01,143.4
2022-05-01,05,122.2
2022-05-01,12,109.9
2022-05-01,09,115.0
2022-05-01,10,122.3
2022-05-01,02,169.9
2022-05-01,04,123.1
2022-06-01,10,122.4
2022-06-01,06,125.4
2022-06-01,04,123.1
2022-06-01,09,115.5
2022-06-01,02,170.0
2022-06-01,12,110.2
2022-06-01,05,122.7
2022-06-01,overall,127.4
2022-06-01,13,119.0
2022-06-01,01,145.1
2022-06-01,08,97.5
2022-06-01,03,93.3
2022-06-01,07,120.5
2022-06-01,11,139.5
2022-07-01,06,125.7
2022-07-01,05,123.4
2022-07-01,11,140.6
2022-07-01,10,122.5
2022-07-01,03,93.4
2022-07-01,08,97.5
2022-07-01,09,115.8
2022-07-01,07,121.1
2022-07-01,12,110.2
2022-07-01,13,118.9
2022-07-01,01,146.1
2022-07-01,04,123.2
2022-07-01,02,170.2
2022-07-01,overall,127.9
2022-08-01,09,116.1
2022-08-01,04,123.7
2022-08-01,08,97.5
2022-08-01,05,123.8
2022-08-01,02,170.3
2022-08-01,12,110.2
2022-08-01,overall,128.2
2022-08-01,10,122.5
2022-08-01,03,93.4
2022-08-01,01,146.6
2022-08-01,11,141.4
2022-08-01,06,125.8
2022-08-01,13,119.2
2022-08-01,07,120.6
2022-09-01,10,122.6
2022-09-01,11,141.8
2022-09-01,07,120.7
2022-09-01,08,97.5
2022-09-01,01,147.0
2022-09-01,03,93.4
2022-09-01,13,119.3
2022-09-01,06,125.9
2022-09-01,12,110.2
2022-09-01,05,124.0
2022-09-01,02,170.5
2022-09-01,overall,128.3
2022-09-01,04,123.7
2022-09-01,09,116.5
2022-10-01,02,170.6
2022-10-01,04,123.7
2022-10-01,09,116.4
2022-10-01,12,110.2
2022-10-01,13,119.6
2022-10-01,05,124.2
2022-10-01,03,93.4
2022-10-01,11,142.2
2022-10-01,08,97.5
2022-10-01,01,147.7
2022-10-01,06,126.0
2022-10-01,overall,128.6
2022-10-01,07,120.8
2022-10-01,10,122.7
2022-11-01,11,142.9
2022-11-01,10,122.9
2022-11-01,overall,129.0
2022-11-01,12,110.2
2022-11-01,06,126.4
2022-11-01,13,120.0
2022-11-01,04,123.9
2022-11-01,05,124.3
2022-11-01,09,116.6
2022-11-01,08,97.5
2022-11-01,07,120.8
2022-11-01,03,93.4
2022-11-01,02,170.7
2022-11-01,01,148.8
2022-12-01,02,170.5
2022-12-01,07,120.9
2022-12-01,01,149.6
2022-12-01,10,122.9
2022-12-01,13,119.9
2022-12-01,09,115.6
2022-12-01,05,124.4
2022-12-01,12,110.2
2022-12-01,11,143.9
2022-12-01,04,124.0
2022-12-01,overall,129.2
2022-12-01,06,126.3
2022-12-01,03,93.4
2022-12-01,08,97.4
2023-01-01,07,120.3
2023-01-01,01,150.5
2023-01-01,08,96.1
2023-01-01,04,124.0
2023-01-01,05,124.9
2023-01-01,11,144.5
2023-01-01,12,110.2
2023-01-01,02,170.8
2023-01-01,06,126.8
2023-01-01,10,123.4
2023-01-01,13,120.2
2023-01-01,09,116.9
2023-01-01,overall,129.5
2023-01-01,03,93.5
2023-02-01,04,124.7
2023-02-01,08,96.1
2023-02-01,06,127.4
2023-02-01,overall,129.8
2023-02-01,05,125.1
2023-02-01,09,116.3
2023-02-01,07,120.2
2023-02-01,12,110.3
2023-02-01,10,123.9
2023-02-01,11,145.8
2023-02-01,13,120.6
2023-02-01,02,170.8
2023-02-01,01,151.1
2023-02-01,03,93.5
2023-03-01,03,93.5
2023-03-01,10,124.1
2023-03-01,04,124.7
2023-03-01,06,127.5
2023-03-01,02,170.9
2023-03-01,08,96.1
2023-03-01,09,116.3
2023-03-01,05,125.3
2023-03-01,overall,129.9
2023-03-01,01,151.3
2023-03-01,13,120.9
2023-03-01,12,110.3
2023-03-01,11,146.2
2023-03-01,07,120.0
2023-04-01,13,121.4
2023-04-01,10,124.3
2023-04-01,12,110.3
2023-04-01,07,120.4
2023-04-01,02,171.0
2023-04-01,overall,130.0
2023-04-01,03,93.5
2023-04-01,05,125.3
2023-04-01,01,151.1
2023-04-01,06,127.5
2023-04-01,08,96.1
2023-04-01,04,124.7
2023-04-01,09,116.7
2023-04-01,11,146.0
2023-05-01,11,146.9
2023-05-01,04,125.3
2023-05-01,10,124.6
2023-05-01,02,171.1
2023-05-01,08,93.9
2023-05-01,09,117.1
2023-05-01,07,120.2
2023-05-01,06,127.6
2023-05-01,01,151.8
2023-05-01,overall,130.2
2023-05-01,05,125.5
2023-05-01,03,93.5
2023-05-01,12,110.3
2023-05-01,13,121.9
2023-06-01,05,125.5
2023-06-01,01,151.9
2023-06-01,11,147.1
2023-06-01,10,124.7
2023-06-01,overall,130.4
2023-06-01,03,93.4
2023-06-01,02,171.1
2023-06-01,13,122.1
2023-06-01,09,117.4
2023-06-01,07,120.5
2023-06-01,12,110.3
2023-06-01,04,125.3
2023-06-01,06,127.9
2023-06-01,08,94.0
2023-07-01,01,152.5
2023-07-01,02,171.1
2023-07-01,overall,130.5
2023-07-01,09,117.1
2023-07-01,10,124.9
2023-07-01,04,125.3
2023-07-01,06,128.2
2023-07-01,05,125.7
2023-07-01,07,120.6
2023-07-01,11,147.6
2023-07-01,03,93.5
2023-07-01,08,93.9
2023-07-01,13,122.0
2023-07-01,12,110.2
2023-08-01,02,171.1
2023-08-01,05,125.9
2023-08-01,03,93.4
2023-08-01,08,93.9
2023-08-01,12,110.2
2023-08-01,13,122.1
2023-08-01,11,148.0
2023-08-01,07,120.6
2023-08-01,overall,130.7
2023-08-01,06,128.8
2023-08-01,04,125.7
2023-08-01,10,125.1
2023-08-01,01,152.6
2023-08-01,09,117.3
2023-09-01,13,122.3
2023-09-01,06,128.7
2023-09-01,05,125.9
2023-09-01,03,93.5
2023-09-01,10,125.1
2023-09-01,overall,130.8
2023-09-01,11,148.1
2023-09-01,09,117.2
2023-09-01,07,120.6
2023-09-01,12,110.2
2023-09-01,01,152.8
2023-09-01,02,171.7
2023-09-01,08,93.9
2023-09-01,04,125.7
2023-10-01,08,93.9
2023-10-01,02,171.7
2023-10-01,06,129.0
2023-10-01,07,120.8
2023-10-01,12,110.2
2023-10-01,01,153.0
2023-10-01,11,148.8
2023-10-01,09,117.2
2023-10-01,13,122.3
2023-10-01,10,125.3
2023-10-01,03,93.4
2023-10-01,04,125.7
2023-10-01,overall,130.9
2023-10-01,05,126.0
2023-11-01,10,125.3
2023-11-01,08,93.9
2023-11-01,05,126.1
2023-11-01,overall,130.9
2023-11-01,03,93.4
2023-11-01,04,126.0
2023-11-01,02,171.8
2023-11-01,12,110.2
2023-11-01,09,117.3
2023-11-01,13,122.8
2023-11-01,11,149.0
2023-11-01,01,152.6
2023-11-01,06,129.3
2023-11-01,07,120.9
2023-12-01,05,126.1
2023-12-01,07,121.3
2023-12-01,09,117.8
2023-12-01,06,129.5
2023-12-01,11,149.2
2023-12-01,04,126.0
2023-12-01,13,123.1
2023-12-01,overall,131.2
2023-12-01,01,153.0
2023-12-01,03,93.4
2023-12-01,08,93.8
2023-12-01,12,110.2
2023-12-01,02,171.6
2023-12-01,10,125.3
2024-01-01,04,126.5
2024-01-01,10,125.5
2024-01-01,overall,131.4
2024-01-01,08,93.8
2024-01-01,09,117.8
2024-01-01,02,171.5
2024-01-01,12,110.2
2024-01-01,05,126.1
2024-01-01,07,121.2
2024-01-01,01,153.5
2024-01-01,13,123.2
2024-01-01,11,149.1
2024-01-01,03,93.3
2024-01-01,06,129.8
2024-02-01,11,150.0
2024-02-01,08,93.8
2024-02-01,01,153.9
2024-02-01,10,125.7
2024-02-01,07,121.7
2024-02-01,12,110.2
2024-02-01,overall,132.1
2024-02-01,13,123.6
2024-02-01,02,171.5
2024-02-01,04,128.1
2024-02-01,03,93.3
2024-02-01,06,130.2
2024-02-01,09,118.2
2024-02-01,05,126.2
2024-03-01,08,93.8
2024-03-01,03,93.3
2024-03-01,09,118.0
2024-03-01,11,150.6
2024-03-01,04,128.5
2024-03-01,06,130.2
2024-03-01,07,121.5
2024-03-01,overall,132.2
2024-03-01,13,124.1
2024-03-01,02,171.8
2024-03-01,12,110.2
2024-03-01,05,126.4
2024-03-01,10,125.9
2024-03-01,01,153.9
2024-04-01,01,154.1
2024-04-01,06,130.4
2024-04-01,09,119.0
2024-04-01,10,126.1
2024-04-01,12,110.2
2024-04-01,05,126.5
2024-04-01,02,171.9
2024-04-01,07,121.4
2024-04-01,overall,132.4
2024-04-01,03,93.2
2024-04-01,04,128.5
2024-04-01,11,151.1
2024-04-01,08,93.7
2024-04-01,13,125.2
2024-05-01,overall,132.8
2024-05-01,03,93.3
2024-05-01,02,172.2
2024-05-01,08,94.3
2024-05-01,11,151.6
2024-05-01,13,125.6
2024-05-01,04,129.3
2024-05-01,07,121.3
2024-05-01,06,130.4
2024-05-01,12,110.2
2024-05-01,01,154.5
2024-05-01,05,126.5
2024-05-01,10,126.5
2024-05-01,09,119.3
2024-06-01,13,125.5
2024-06-01,12,110.2
2024-06-01,overall,133.0
2024-06-01,09,119.6
2024-06-01,01,154.9
2024-06-01,11,152.0
2024-06-01,02,172.3
2024-06-01,06,130.2
2024-06-01,03,93.3
2024-06-01,10,126.8
2024-06-01,04,129.3
2024-06-01,07,121.9
2024-06-01,08,94.3
2024-06-01,05,126.6
2024-07-01,12,110.8
2024-07-01,03,93.3
2024-07-01,overall,133.1
2024-07-01,09,119.7
2024-07-01,08,94.4
2024-07-01,07,122.1
2024-07-01,11,152.6
2024-07-01,01,155.0
2024-07-01,05,126.8
2024-07-01,13,125.9
2024-07-01,02,172.6
2024-07-01,04,129.3
2024-07-01,10,127.0
2024-07-01,06,130.6
2024-08-01,10,127.0
2024-08-01,11,152.7
2024-08-01,03,93.2
2024-08-01,08,94.4
2024-08-01,12,110.8
2024-08-01,07,122.2
2024-08-01,overall,133.2
2024-08-01,06,130.8
2024-08-01,09,119.7
2024-08-01,05,126.8
2024-08-01,02,172.9
2024-08-01,01,155.1
2024-08-01,04,129.6
2024-08-01,13,126.0
2024-09-01,03,93.2
2024-09-01,09,119.7
2024-09-01,01,155.2
2024-09-01,13,126.1
2024-09-01,07,121.9
2024-09-01,04,129.6
2024-09-01,02,173.0
2024-09-01,overall,133.2
2024-09-01,06,130.7
2024-09-01,11,152.8
2024-09-01,05,126.7
2024-09-01,12,110.8
2024-09-01,10,127.0
2024-09-01,08,94.3
2024-10-01,07,121.7
2024-10-01,09,119.6
2024-10-01,06,130.8
2024-10-01,12,110.8
2024-10-01,10,127.2
2024-10-01,13,126.4
2024-10-01,11,153.0
2024-10-01,overall,133.4
2024-10-01,01,156.5
2024-10-01,05,126.6
2024-10-01,02,173.1
2024-10-01,08,92.3
2024-10-01,04,129.6
2024-10-01,03,93.2
2024-11-01,09,119.7
2024-11-01,03,93.1
2024-11-01,05,126.7
2024-11-01,12,110.8
2024-11-01,overall,133.3
2024-11-01,07,121.4
2024-11-01,08,90.2
2024-11-01,06,130.8
2024-11-01,02,173.1
2024-11-01,11,153.2
2024-11-01,04,130.0
2024-11-01,10,127.2
2024-11-01,01,156.5
2024-11-01,13,127.0
2024-12-01,overall,133.4
2024-12-01,12,110.8
2024-12-01,03,92.9
2024-12-01,09,119.8
2024-12-01,13,127.0
2024-12-01,04,130.0
2024-12-01,10,127.2
2024-12-01,02,172.9
2024-12-01,06,130.9
2024-12-01,07,121.8
2024-12-01,08,88.7
2024-12-01,01,157.2
2024-12-01,05,126.6
2024-12-01,11,153.6
2025-01-01,11,154.3
2025-01-01,08,88.8
2025-01-01,04,130.1
2025-01-01,01,157.4
2025-01-01,overall,133.6
2025-01-01,09,119.9
2025-01-01,06,131.3
2025-01-01,05,126.7
2025-01-01,02,173.1
2025-01-01,10,127.5
2025-01-01,13,127.3
2025-01-01,12,110.9
2025-01-01,07,122.3
2025-01-01,03,93.0
2025-02-01,08,88.8
2025-02-01,13,128.2
2025-02-01,03,93.1
2025-02-01,07,122.6
2025-02-01,04,131.0
2025-02-01,09,120.0
2025-02-01,overall,134.1
2025-02-01,06,131.5
2025-02-01,11,155.2
2025-02-01,05,126.6
2025-02-01,10,128.1
2025-02-01,02,173.1
2025-02-01,01,157.7
2025-02-01,12,111.8
2025-03-01,03,93.1
2025-03-01,02,173.1
2025-03-01,07,122.3
2025-03-01,08,88.7
2025-03-01,11,155.0
2025-03-01,01,157.8
2025-03-01,10,128.7
2025-03-01,12,111.8
2025-03-01,05,126.7
2025-03-01,13,128.6
2025-03-01,04,131.0
2025-03-01,09,120.0
2025-03-01,overall,134.1
2025-03-01,06,131.5
2025-04-01,13,130.3
2025-04-01,09,120.5
2025-04-01,11,155.5
2025-04-01,02,173.2
2025-04-01,10,129.0
2025-04-01,08,89.5
2025-04-01,overall,134.3
2025-04-01,07,122.3
2025-04-01,03,93.1
2025-04-01,06,131.6
2025-04-01,01,157.7
2025-04-01,04,131.1
2025-04-01,12,111.8
2025-04-01,05,126.6
2025-05-01,01,157.8
2025-05-01,06,131.8
2025-05-01,04,131.5
2025-05-01,overall,134.4
2025-05-01,03,93.1
2025-05-01,08,89.4
2025-05-01,02,173.3
2025-05-01,10,129.3
2025-05-01,11,156.1
2025-05-01,13,130.3
2025-05-01,09,120.4
2025-05-01,05,126.7
2025-05-01,12,111.8
2025-05-01,07,122.1
2025-06-01,12,111.8
2025-06-01,06,131.8
2025-06-01,07,122.3
2025-06-01,04,131.5
2025-06-01,08,89.2
2025-06-01,13,130.8
2025-06-01,09,120.5
2025-06-01,10,129.6
2025-06-01,01,158.1
2025-06-01,05,126.7
2025-06-01,overall,134.5
2025-06-01,03,93.0
2025-06-01,02,173.3
2025-06-01,11,156.2
2025-07-01,06,132.2
2025-07-01,05,126.9
2025-07-01,08,88.4
2025-07-01,02,173.6
2025-07-01,03,93.1
2025-07-01,10,129.8
2025-07-01,01,158.0
2025-07-01,07,122.6
2025-07-01,11,157.4
2025-07-01,overall,134.7
2025-07-01,09,120.6
2025-07-01,04,131.0
2025-07-01,12,116.9
2025-07-01,13,130.8
2025-08-01,13,131.1
2025-08-01,12,117.0
2025-08-01,11,158.0
2025-08-01,04,131.2
2025-08-01,03,93.1
2025-08-01,02,173.6
2025-08-01,05,127.0
2025-08-01,10,130.0
2025-08-01,09,120.8
2025-08-01,01,158.2
2025-08-01,08,89.1
2025-08-01,06,132.3
2025-08-01,overall,134.9
2025-08-01,07,122.5
2025-09-01,03,93.0
2025-09-01,04,131.6
2025-09-01,06,132.4
2025-09-01,overall,135.2
2025-09-01,07,122.7
2025-09-01,12,117.0
2025-09-01,01,158.5
2025-09-01,13,132.1
2025-09-01,11,157.9
2025-09-01,08,90.1
2025-09-01,05,127.0
2025-09-01,02,173.6
2025-09-01,09,120.8
2025-09-01,10,130.0
2025-10-01,overall,135.1
2025-10-01,10,130.3
2025-10-01,03,92.9
2025-10-01,02,173.6
2025-10-01,05,127.0
2025-10-01,08,90.1
2025-10-01,13,134.0
2025-10-01,01,158.8
2025-10-01,11,158.2
2025-10-01,06,132.7
2025-10-01,09,121.0
2025-10-01,07,121.6
2025-10-01,12,117.0
2025-10-01,04,131.0
2025-11-01,05,127.0
2025-11-01,overall,135.1
2025-11-01,08,89.0
2025-11-01,04,130.9
2025-11-01,12,117.0
2025-11-01,03,93.0
2025-11-01,01,158.8
2025-11-01,07,121.6
2025-11-01,10,130.5
2025-11-01,09,121.1
2025-11-01,11,158.4
2025-11-01,13,134.1
2025-11-01,02,177.2
2025-11-01,06,132.7
2025-12-01,13,134.3
2025-12-01,overall,135.5
2025-12-01,07,121.9
2025-12-01,09,120.8
2025-12-01,11,158.4
2025-12-01,06,132.9
2025-12-01,02,177.3
2025-12-01,10,130.7
2025-12-01,01,159.5
2025-12-01,08,89.5
2025-12-01,05,127.0
2025-12-01,12,117.0
2025-12-01,03,93.0
2025-12-01,04,131.2
2026-01-01,11,158.9
2026-01-01,03,93.0
2026-01-01,10,131.6
2026-01-01,07,121.4
2026-01-01,08,89.4
2026-01-01,05,126.9
2026-01-01,01,159.8
2026-01-01,overall,135.7
2026-01-01,09,121.0
2026-01-01,04,131.6
2026-01-01,13,135.7
2026-01-01,06,133.1
2026-01-01,12,117.0
2026-01-01,02,177.4
2026-02-01,overall,136.0
2026-02-01,12,117.0
2026-02-01,11,159.1
2026-02-01,03,93.1
2026-02-01,01,159.8
2026-02-01,09,121.0
2026-02-01,13,137.0
2026-02-01,10,131.7
2026-02-01,02,177.6
2026-02-01,08,89.2
2026-02-01,07,121.7
2026-02-01,06,133.1
2026-02-01,04,132.5
2026-02-01,05,126.9
2026-03-01,overall,136.4
2026-03-01,07,124.2
2026-03-01,01,159.6
2026-03-01,05,126.8
2026-03-01,04,132.6
2026-03-01,13,137.6
2026-03-01,06,133.3
2026-03-01,08,89.9
2026-03-01,02,177.8
2026-03-01,12,117.3
2026-03-01,10,131.9
2026-03-01,09,121.2
2026-03-01,03,93.0
2026-03-01,11,159.0
2026-04-01,04,132.5
2026-04-01,07,127.3
2026-04-01,11,159.6
2026-04-01,10,132.1
2026-04-01,09,121.6
2026-04-01,03,93.0
2026-04-01,12,117.3
2026-04-01,overall,136.9
2026-04-01,01,159.6
2026-04-01,08,91.3
2026-04-01,13,136.6
2026-04-01,02,178.1
2026-04-01,06,133.5
2026-04-01,05,127.1
2026-05-01,09,121.7
2026-05-01,04,133.1
2026-05-01,02,178.1
2026-05-01,overall,137.1
2026-05-01,06,133.4
2026-05-01,05,127.2
2026-05-01,01,160.0
2026-05-01,13,136.5
2026-05-01,08,91.3
2026-05-01,12,117.3
2026-05-01,03,93.0
2026-05-01,11,160.0
2026-05-01,10,132.2
2026-05-01,07,126.7
